EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn
780604,1.0,8.7,6,286,4,0,0,IT,55463,1
780605,3.7,5.4,2,145,3,0,0,RandD,81971,1
780606,0.8999999999999999,9.7,7,254,4,1,0,RandD,55872,1
780607,4.4,5.300000000000002,2,127,3,0,0,RandD,89603,1
780608,8.6,9.3,5,223,5,0,0,RandD,58905,1
780609,7.7,10.0,4,255,5,0,0,RandD,76726,1
780610,4.1,4.8,2,136,3,0,0,marketing,95222,1
780611,4.0,4.8,2,137,3,0,0,sales,97530,1
780612,4.3,4.9,2,135,3,0,0,accounting,99302,1
780613,4.3,5.0,2,137,3,0,0,support,57474,1
780614,8.0,5.300000000000002,3,255,5,0,0,technical,133789,1
780615,8.0,8.5,4,273,5,0,0,management,28939,1
780616,8.2,9.8,5,234,5,0,0,marketing,66481,1
780617,3.7,5.4,2,152,3,0,0,marketing,92928,1
780618,3.7,4.8,2,134,3,0,0,marketing,58351,1
780619,0.8999999999999999,9.5,6,292,4,0,0,sales,55085,1
780620,9.0,9.2,5,245,5,0,0,sales,35223,1
780621,4.1,5.2,2,159,3,0,0,sales,24084,1
780622,1.0,8.5,6,260,4,0,0,sales,31050,1
780623,4.4,5.300000000000002,2,149,3,0,0,sales,35800,1
780624,8.9,8.5,5,266,5,0,0,sales,26125,1
780625,4.2,5.6000000000000005,2,149,3,0,0,sales,38718,1
780626,8.7,10.0,5,242,5,0,0,sales,11181,1
780627,4.5,5.699999999999998,2,134,3,0,0,sales,21677,1
780628,1.1,8.7,5,271,4,0,0,sales,23267,1
780629,0.8999999999999999,7.9,6,275,4,0,0,sales,36078,1
780630,7.6,8.299999999999999,5,227,5,0,0,sales,39769,1
780631,1.1,9.6,7,277,5,0,0,sales,17513,1
780632,3.7,4.9,2,151,3,0,0,sales,34482,1
780633,1.0,7.9,6,274,4,0,0,sales,25682,1
780634,7.7,8.7,4,242,6,0,0,sales,15800,1
780635,4.2,5.4,2,143,3,1,0,sales,16480,1
780636,3.8,5.2,2,145,3,0,0,sales,22338,1
780637,3.2,9.5,5,172,2,0,0,sales,14367,1
780638,3.8,4.9,2,135,3,0,0,accounting,30238,1
780639,1.9,10.0,4,192,4,0,0,accounting,23194,1
780640,1.0,8.299999999999999,7,276,4,0,0,accounting,22785,1
780641,7.6,8.8,4,206,4,0,0,hr,55294,1
780642,5.300000000000002,5.6000000000000005,4,281,6,0,0,hr,58625,1
780643,3.9,5.1,2,151,3,0,0,hr,51642,1
780644,1.1,8.299999999999999,6,244,4,0,0,hr,46492,1
780645,1.0,9.4,6,309,4,0,0,technical,83254,1
780646,8.4,10.0,5,218,5,0,0,technical,40203,1
780647,8.2,9.9,4,263,6,0,0,technical,66938,1
780648,1.0,8.2,6,244,4,0,0,technical,56592,1
780649,5.9,4.9,7,263,4,0,0,technical,63881,1
780650,4.4,4.8,2,143,3,0,0,technical,66606,1
780651,8.9,9.5,2,181,5,0,0,technical,81228,1
780652,9.1,8.4,5,265,5,0,0,technical,83088,1
780653,6.6000000000000005,5.699999999999998,5,161,5,0,0,technical,133051,1
780654,1.1,8.7,7,282,5,0,0,technical,39366,1
780655,4.3,5.1,2,155,3,0,0,technical,66036,1
780656,7.800000000000002,8.299999999999999,4,217,6,0,0,support,50471,1
780657,1.1,9.7,6,289,5,0,0,support,47578,1
780658,8.299999999999999,9.8,4,259,5,0,0,support,56292,1
780659,3.9,5.4,2,158,3,0,0,support,35558,1
780660,3.8,5.5,2,158,3,0,0,support,23492,1
780661,3.7,5.699999999999998,2,155,3,0,0,support,11895,1
780662,4.4,4.8,2,146,3,0,0,support,23358,1
780663,5.300000000000002,8.5,2,164,5,0,0,support,21746,1
780664,0.8999999999999999,9.6,6,259,4,0,0,support,13183,1
780665,1.1,8.9,6,293,4,0,0,support,16978,1
780666,8.299999999999999,9.6,5,275,5,0,0,support,23404,1
780667,8.8,10.0,5,219,6,1,0,technical,17091,1
780668,1.0,8.9,6,247,4,0,0,technical,23813,1
780669,0.8999999999999999,8.6,7,309,4,0,0,technical,20006,1
780670,4.4,5.4,2,151,3,0,0,management,34191,1
780671,3.9,5.1,2,129,3,0,0,IT,18460,1
780672,8.7,9.4,4,274,5,0,0,IT,12103,1
780673,7.4,9.9,4,233,5,0,0,IT,34204,1
780674,1.0,9.5,7,289,4,0,0,IT,21476,1
780675,7.4,8.2,4,239,6,0,0,IT,20886,1
780676,7.5,9.9,5,221,5,0,0,product_mng,20577,1
780677,4.1,5.6000000000000005,2,150,3,0,0,product_mng,10891,1
780678,4.1,4.5,2,144,3,1,0,product_mng,12634,1
780679,0.8999999999999999,9.0,7,289,4,0,0,product_mng,10781,1
780680,0.8999999999999999,8.0,6,301,5,0,0,IT,58957,1
780681,3.9,5.699999999999998,2,145,3,0,0,accounting,75181,1
780682,4.0,5.6000000000000005,2,137,3,0,0,accounting,66783,1
780683,3.7,5.4,2,131,3,1,0,hr,68701,1
780684,1.0,8.4,6,246,4,0,0,hr,48658,1
780685,4.3,5.1,2,136,3,0,0,hr,42158,1
780686,7.5,8.5,5,240,6,1,0,marketing,44606,1
780687,3.7,5.6000000000000005,2,156,3,0,0,sales,79811,1
780688,1.1,8.5,6,305,4,0,0,accounting,64659,1
780689,4.5,4.5,2,154,3,1,0,support,90971,1
780690,8.7,10.0,5,261,5,1,0,technical,65668,1
780691,1.1,9.4,7,244,4,0,0,management,41367,1
780692,4.5,5.4,2,129,3,0,0,marketing,253670,1
780693,8.100000000000001,8.7,4,254,5,0,0,marketing,19247,1
780694,7.7,9.1,5,236,5,0,0,marketing,49732,1
780695,8.9,9.2,5,237,5,0,0,sales,97103,1
780696,4.3,4.9,2,135,3,0,0,sales,88534,1
780697,7.800000000000002,10.0,5,236,5,0,0,sales,53491,1
780698,3.7,4.699999999999998,2,149,3,0,0,sales,11196,1
780699,3.7,5.0,2,141,3,0,0,sales,26841,1
780700,8.5,8.2,4,270,5,0,0,sales,23099,1
780701,4.1,4.699999999999998,2,138,3,0,0,sales,35772,1
780702,1.1,9.6,6,298,4,0,0,sales,13523,1
780703,7.5,9.9,5,254,5,0,0,sales,32560,1
780704,8.2,8.5,5,248,5,0,0,sales,32722,1
780705,7.9,10.0,5,257,6,0,0,sales,35739,1
780706,4.3,5.300000000000002,2,150,3,0,0,sales,28425,1
780707,1.0,9.0,7,281,4,0,0,sales,34539,1
780708,4.6000000000000005,4.8,2,141,3,1,0,sales,21264,1
780709,4.3,5.699999999999998,2,157,3,0,0,sales,32499,1
780710,4.3,5.5,2,136,3,0,0,sales,10275,1
780711,1.1,8.0,7,296,4,0,0,sales,32084,1
780712,0.8999999999999999,8.6,6,279,4,0,0,sales,39386,1
780713,3.7,5.300000000000002,2,131,3,0,0,sales,24027,1
780714,4.0,5.699999999999998,2,160,3,0,0,accounting,32011,1
780715,1.0,7.7,7,291,4,0,0,accounting,30433,1
780716,4.1,5.300000000000002,2,157,3,0,0,accounting,32094,1
780717,7.9,5.8,3,294,4,0,0,hr,31532,1
780718,1.1,7.9,7,310,4,0,0,hr,29661,1
780719,1.0,9.7,6,282,4,0,0,hr,93361,1
780720,4.4,5.1,2,134,3,0,0,hr,43491,1
780721,2.5,4.6000000000000005,4,214,4,0,0,technical,55964,1
780722,4.4,5.2,2,137,3,0,0,technical,42075,1
780723,7.3,10.0,4,252,5,0,0,technical,67068,1
780724,7.5,9.7,5,243,6,0,0,technical,49408,1
780725,3.6,4.699999999999998,2,148,3,0,0,technical,68364,1
780726,3.7,4.9,2,151,3,0,0,technical,44354,1
780727,3.9,4.9,2,129,3,0,0,technical,59578,1
780728,4.8,7.800000000000002,2,198,2,0,0,technical,85405,1
780729,5.699999999999998,7.199999999999998,4,275,6,0,0,technical,51795,1
780730,9.0,9.6,5,243,5,0,0,technical,40461,1
780731,3.9,5.5,2,159,3,0,0,technical,360745,1
780732,4.4,5.1,2,145,3,0,0,support,19636,1
780733,8.100000000000001,8.8,5,242,5,0,0,support,59642,1
780734,7.4,8.7,5,242,5,0,0,support,61837,1
780735,4.4,5.6000000000000005,2,145,3,0,0,support,65532,1
780736,4.1,5.6000000000000005,2,154,3,0,1,support,86103,1
780737,4.0,5.1,2,139,3,0,0,support,12400,1
780738,4.6000000000000005,5.699999999999998,2,152,3,0,0,support,14926,1
780739,8.0,8.299999999999999,2,211,3,0,0,support,24540,1
780740,8.7,9.0,5,258,5,0,0,support,25268,1
780741,3.9,5.4,2,155,3,0,0,support,25288,1
780742,3.8,5.5,2,148,3,0,0,support,20971,1
780743,6.6000000000000005,6.7,2,255,3,0,0,technical,15340,1
780744,1.0,8.0,6,264,4,0,0,technical,14367,1
780745,3.7,5.4,2,132,3,0,0,technical,17413,1
780746,1.0,7.7,6,255,4,0,0,management,33269,1
780747,0.8999999999999999,8.7,5,263,4,0,0,IT,32130,1
780748,8.6,8.4,5,222,5,0,0,IT,12009,1
780749,1.1,9.0,6,263,4,0,0,IT,33473,1
780750,3.7,4.6000000000000005,2,157,3,0,0,IT,29864,1
780751,1.1,9.2,7,307,4,0,0,IT,20008,1
780752,7.7,9.8,5,259,6,0,0,product_mng,15343,1
780753,8.4,9.4,5,222,6,0,0,product_mng,25817,1
780754,1.0,8.4,7,250,4,0,0,product_mng,15632,1
780755,8.299999999999999,9.0,5,245,5,0,0,product_mng,12601,1
780756,1.1,7.9,6,292,4,0,0,IT,11160,1
780757,8.6,9.2,5,252,5,0,0,RandD,17192,1
780758,3.8,5.6000000000000005,2,161,3,0,0,RandD,76256,1
780759,1.1,8.8,5,250,4,0,0,RandD,61973,1
780760,4.5,4.9,2,134,3,0,0,RandD,95238,1
780761,1.0,8.5,7,279,4,0,0,RandD,65143,1
780762,0.8999999999999999,9.5,7,256,4,0,0,marketing,67811,1
780763,3.9,5.300000000000002,2,127,3,0,0,sales,88985,1
780764,3.7,4.699999999999998,2,138,3,1,0,accounting,59071,1
780765,8.100000000000001,9.7,5,243,5,0,0,support,79700,1
780766,0.8999999999999999,9.0,7,296,4,0,0,technical,73993,1
780767,1.0,8.8,7,267,4,0,0,management,85560,1
780768,3.9,4.9,2,144,3,0,0,marketing,73516,1
780769,8.299999999999999,9.5,4,251,5,0,0,marketing,80984,1
780770,4.5,5.699999999999998,2,148,3,0,0,marketing,225062,1
780771,4.3,5.1,2,141,3,0,0,sales,13163,1
780772,8.0,7.5,3,268,2,0,0,sales,40585,1
780773,1.0,8.6,6,247,4,0,0,sales,53891,1
780774,1.0,5.5,2,247,4,0,0,sales,41257,1
780775,3.6,5.2,2,146,3,0,0,sales,44575,1
780776,3.8,5.0,2,140,3,0,0,sales,26022,1
780777,7.800000000000002,9.8,5,263,6,0,0,sales,22961,1
780778,4.4,4.9,2,145,3,0,0,sales,38483,1
780779,4.1,4.6000000000000005,2,156,3,1,0,sales,11180,1
780780,7.199999999999998,8.5,5,244,6,0,0,sales,31987,1
780781,4.6000000000000005,5.4,2,144,3,0,0,sales,18673,1
780782,1.0,9.0,7,286,4,0,0,sales,11146,1
780783,3.4000000000000004,6.7,4,141,2,0,0,sales,13469,1
780784,1.1,8.9,6,260,5,0,0,sales,14121,1
780785,3.8,5.6000000000000005,2,154,3,0,0,sales,37254,1
780786,8.2,9.2,5,225,5,0,0,sales,13950,1
780787,3.9,5.699999999999998,2,127,3,0,0,sales,36963,1
780788,4.4,5.300000000000002,2,140,3,0,0,sales,22142,1
780789,4.3,5.2,2,147,3,0,0,sales,26796,1
780790,8.4,8.299999999999999,4,227,5,0,0,accounting,28053,1
780791,4.3,4.8,2,153,3,0,0,accounting,36958,1
780792,3.7,5.2,2,128,3,0,0,accounting,22228,1
780793,7.4,9.7,4,228,5,0,0,hr,13741,1
780794,7.3,9.7,5,235,5,0,0,hr,18865,1
780795,3.7,4.699999999999998,2,148,3,0,0,hr,27916,1
780796,5.8,6.2,4,238,3,0,0,hr,35063,1
780797,4.0,5.4,2,141,3,0,0,technical,68626,1
780798,5.1,8.299999999999999,5,249,4,0,0,technical,89273,1
780799,4.6000000000000005,5.0,2,151,3,0,0,technical,45849,1
780800,4.5,5.4,2,129,3,0,0,technical,97610,1
780801,4.6000000000000005,5.0,2,156,3,0,0,technical,48607,1
780802,3.9,4.5,2,134,3,0,0,technical,54906,1
780803,0.8999999999999999,8.8,6,269,4,0,0,technical,63447,1
780804,0.8999999999999999,7.7,6,290,4,0,0,technical,51576,1
780805,3.7,5.1,2,132,3,0,0,technical,91247,1
780806,1.0,8.9,7,308,4,0,0,technical,60011,1
780807,7.7,10.0,4,232,5,0,0,technical,72822,1
780808,7.9,8.6,5,235,5,0,0,support,42648,1
780809,4.3,5.5,2,130,3,0,0,support,113570,1
780810,3.8,5.300000000000002,2,146,3,0,0,support,37813,1
780811,7.7,9.1,5,221,6,0,0,support,79728,1
780812,4.4,5.0,2,130,3,0,0,support,99205,1
780813,3.9,4.6000000000000005,2,136,3,0,0,support,75956,1
780814,7.800000000000002,8.9,5,274,6,0,0,support,78923,1
780815,1.0,7.9,6,256,5,0,0,support,26350,1
780816,1.0,7.7,5,276,4,0,0,support,34363,1
780817,7.5,8.5,5,267,5,0,0,support,26555,1
780818,4.6000000000000005,6.2,6,213,3,0,0,support,30737,1
780819,9.1,9.7,4,274,6,0,0,technical,35579,1
780820,1.0,9.2,6,258,4,0,0,technical,33842,1
780821,7.199999999999998,6.0,3,153,5,0,0,technical,19819,1
780822,1.1,9.5,6,245,4,0,0,management,33655,1
780823,1.1,9.4,6,264,4,0,0,IT,32097,1
780824,4.6000000000000005,5.699999999999998,2,154,3,0,0,IT,29261,1
780825,3.7,4.6000000000000005,2,149,3,0,0,IT,12542,1
780826,4.6000000000000005,5.0,2,157,3,0,0,IT,12583,1
780827,4.3,5.699999999999998,2,127,3,0,0,IT,22986,1
780828,1.1,8.2,6,270,4,0,0,product_mng,16964,1
780829,7.3,8.9,5,236,6,0,0,product_mng,26427,1
780830,4.3,4.699999999999998,2,158,3,0,0,product_mng,30599,1
780831,8.6,10.0,5,229,5,0,0,product_mng,20548,1
780832,1.0,8.299999999999999,6,269,4,0,0,IT,32727,1
780833,4.0,4.9,2,128,3,0,0,sales,34865,1
780834,1.1,8.7,7,278,4,0,0,sales,19245,1
780835,8.6,9.8,3,158,5,0,0,sales,20429,1
780836,4.2,10.0,3,202,3,0,0,sales,79982,1
780837,7.9,8.4,4,240,5,0,0,sales,41300,1
780838,1.0,9.6,7,255,4,0,0,marketing,99226,1
780839,0.8999999999999999,9.2,7,254,4,0,0,sales,79096,1
780840,0.8999999999999999,8.2,6,257,4,0,0,accounting,52606,1
780841,8.7,10.0,4,228,5,0,0,support,70057,1
780842,3.6,4.9,2,145,3,0,0,technical,75179,1
780843,4.2,7.5,3,218,4,0,0,management,58697,1
780844,8.4,8.6,5,268,5,0,0,marketing,82061,1
780845,1.0,8.299999999999999,6,278,4,0,0,marketing,40818,1
780846,7.800000000000002,7.1,3,249,5,0,0,marketing,96771,1
780847,3.5,9.9,3,236,4,0,0,sales,61923,1
780848,1.0,8.100000000000001,7,291,4,0,0,sales,195486,1
780849,1.1,8.0,6,306,4,0,0,sales,29425,1
780850,4.3,4.8,2,135,3,0,0,sales,86913,1
780851,3.8,4.5,2,156,3,0,0,sales,58632,1
780852,4.6000000000000005,5.4,2,143,3,0,0,sales,55873,1
780853,8.9,8.2,4,243,5,0,0,sales,43705,1
780854,4.5,5.0,2,147,3,0,0,sales,19159,1
780855,4.4,5.300000000000002,2,159,3,0,0,sales,16648,1
780856,7.4,5.4,5,216,3,0,0,sales,24917,1
780857,4.5,5.4,2,152,3,0,0,sales,19074,1
780858,7.9,9.3,4,226,5,0,0,sales,33322,1
780859,7.9,9.1,5,271,5,0,0,sales,37751,1
780860,1.1,8.7,6,255,4,0,0,sales,20002,1
780861,4.2,4.8,2,140,3,0,0,sales,37808,1
780862,6.4,9.0,6,252,2,0,0,sales,33223,1
780863,4.0,5.5,2,159,3,0,0,sales,17669,1
780864,8.4,9.8,5,270,5,0,0,sales,30716,1
780865,7.3,9.2,5,232,5,0,0,sales,29294,1
780866,4.0,5.1,2,144,3,0,0,accounting,29257,1
780867,3.6,4.5,2,127,3,0,0,accounting,39259,1
780868,4.3,4.699999999999998,2,131,3,0,0,accounting,21984,1
780869,1.1,7.800000000000002,6,243,4,0,0,hr,13945,1
780870,9.1,10.0,5,244,6,0,0,hr,38025,1
780871,8.0,10.0,5,260,5,0,0,hr,32104,1
780872,4.2,4.9,2,139,3,0,0,hr,37437,1
780873,3.1,8.7,4,184,3,0,0,technical,23233,1
780874,4.4,4.699999999999998,2,130,3,0,0,technical,27117,1
780875,3.8,5.4,2,135,3,0,0,technical,64079,1
780876,4.5,5.6000000000000005,2,146,3,0,0,technical,88635,1
780877,4.3,4.6000000000000005,2,149,3,0,0,technical,50348,1
780878,4.5,4.6000000000000005,2,153,3,1,0,technical,91300,1
780879,4.3,5.699999999999998,2,160,3,0,0,technical,65536,1
780880,4.3,4.9,2,160,3,0,0,technical,87136,1
780881,0.8999999999999999,8.299999999999999,6,282,4,0,0,technical,78960,1
780882,4.3,4.699999999999998,2,128,3,0,0,technical,48078,1
780883,7.9,9.4,4,232,5,0,0,technical,84013,1
780884,8.5,5.8,3,226,2,0,0,support,46068,1
780885,3.8,4.5,2,129,3,0,0,support,68501,1
780886,1.1,9.2,7,255,4,0,0,support,98730,1
780887,8.299999999999999,9.9,5,258,5,0,0,support,142328,1
780888,8.100000000000001,9.1,4,229,5,0,0,support,27642,1
780889,4.2,5.6000000000000005,2,143,3,0,0,support,41806,1
780890,1.1,8.7,6,257,4,0,0,support,70423,1
780891,1.1,8.5,7,275,4,0,0,support,41721,1
780892,1.0,8.9,7,291,4,0,0,support,60467,1
780893,5.0,5.4,5,153,4,0,0,support,37936,1
780894,4.4,4.9,2,154,3,0,0,support,27453,1
780895,1.1,9.0,6,301,4,0,0,technical,20488,1
780896,3.9,5.2,2,134,3,0,0,technical,35205,1
780897,1.1,7.800000000000002,6,245,4,0,0,technical,19811,1
780898,3.6,5.0,2,132,3,0,0,management,31165,1
780899,4.3,5.1,2,130,3,0,0,IT,18439,1
780900,4.0,5.0,2,127,3,0,0,IT,18074,1
780901,8.6,8.4,4,246,6,0,0,IT,28269,1
780902,3.8,4.9,2,145,3,0,0,IT,27848,1
780903,4.6000000000000005,4.5,2,138,3,0,1,IT,33310,1
780904,3.7,5.699999999999998,2,129,3,0,0,product_mng,18245,1
780905,4.3,5.2,2,150,3,0,0,product_mng,23701,1
780906,6.6000000000000005,9.3,5,253,5,0,0,product_mng,25689,1
780907,3.7,4.8,2,160,3,0,0,product_mng,21228,1
780908,7.7,9.2,5,235,5,0,0,IT,21001,1
780909,3.8,5.5,2,151,3,0,0,sales,31264,1
780910,3.9,5.4,2,127,3,0,0,sales,11326,1
780911,4.1,5.5,2,151,3,0,0,sales,20603,1
780912,1.0,9.0,7,290,4,0,0,sales,15713,1
780913,0.8999999999999999,9.3,6,249,4,0,0,sales,22386,1
780914,4.1,4.699999999999998,2,131,3,0,0,marketing,98555,1
780915,3.9,4.6000000000000005,2,159,3,0,0,sales,93073,1
780916,8.299999999999999,9.9,4,223,5,0,0,accounting,45496,1
780917,0.8999999999999999,8.7,3,214,2,0,0,support,85901,1
780918,7.5,8.100000000000001,5,227,5,0,0,technical,81864,1
780919,4.4,5.4,2,127,3,0,0,management,80815,1
780920,1.0,8.4,6,293,5,0,0,marketing,71162,1
780921,4.2,4.6000000000000005,2,141,3,0,0,marketing,42584,1
780922,1.0,8.299999999999999,6,300,4,0,0,marketing,57856,1
780923,1.0,8.6,6,309,4,0,0,sales,89059,1
780924,3.1,7.7,4,149,3,0,0,sales,80821,1
780925,4.2,5.4,2,159,3,0,0,sales,55417,1
780926,3.8,5.0,2,152,3,0,0,sales,194989,1
780927,3.9,5.699999999999998,2,158,3,0,0,sales,15174,1
780928,1.0,9.7,6,254,5,0,0,sales,84473,1
780929,1.1,9.3,6,294,4,0,0,sales,42471,1
780930,1.0,9.2,7,269,4,0,0,sales,72568,1
780931,1.1,9.0,7,247,4,0,0,sales,46504,1
780932,4.4,6.5,3,271,4,0,0,sales,15112,1
780933,9.1,9.6,4,232,5,0,0,sales,19034,1
780934,7.199999999999998,10.0,4,245,5,0,0,sales,38018,1
780935,3.6,4.6000000000000005,2,132,3,0,0,sales,14482,1
780936,4.4,5.699999999999998,2,131,3,0,0,sales,36582,1
780937,8.5,9.9,5,248,5,0,0,sales,26008,1
780938,7.800000000000002,9.3,5,225,5,0,0,sales,34192,1
780939,3.9,4.6000000000000005,2,156,3,0,0,sales,30192,1
780940,7.800000000000002,8.100000000000001,3,222,2,0,0,sales,11040,1
780941,1.0,9.2,6,243,4,1,0,sales,18686,1
780942,2.3000000000000003,9.9,4,204,4,1,0,accounting,31733,1
780943,1.1,8.7,6,301,4,0,0,accounting,18856,1
780944,9.0,8.299999999999999,5,259,5,0,0,accounting,34374,1
780945,9.1,8.9,4,247,5,0,0,hr,11831,1
780946,1.1,7.9,7,295,4,0,0,hr,15108,1
780947,4.3,5.4,2,150,3,0,0,hr,15292,1
780948,4.5,4.9,2,151,3,0,0,hr,18282,1
780949,1.1,9.1,5,291,4,0,0,technical,26522,1
780950,1.1,9.3,6,253,4,1,0,technical,25447,1
780951,4.3,5.0,2,161,3,0,0,technical,36862,1
780952,9.1,9.7,4,251,6,0,0,technical,23236,1
780953,4.3,5.5,2,153,3,0,0,technical,79453,1
780954,8.5,8.2,5,264,6,0,0,technical,81074,1
780955,1.0,7.7,6,310,4,0,0,technical,67727,1
780956,8.100000000000001,9.5,5,266,5,0,0,technical,75220,1
780957,3.6,6.2,4,237,2,0,0,technical,69935,1
780958,4.5,5.4,2,138,3,0,0,technical,99253,1
780959,8.6,10.0,5,227,5,0,0,technical,80154,1
780960,7.1,10.0,4,300,5,0,0,support,80610,1
780961,1.1,9.7,7,310,4,0,0,support,88777,1
780962,8.4,9.3,5,236,5,0,0,support,46963,1
780963,0.8999999999999999,9.7,7,288,4,0,0,support,75181,1
780964,3.8,4.9,2,127,3,0,0,support,71663,1
780965,1.5,5.5,6,139,4,0,0,support,386458,1
780966,1.0,9.2,7,253,4,1,0,support,18502,1
780967,8.0,9.7,4,218,5,1,0,support,78737,1
780968,8.4,9.7,5,251,5,0,0,support,65813,1
780969,1.1,8.7,6,264,4,0,0,support,58074,1
780970,8.9,7.9,3,149,2,0,0,support,85825,1
780971,4.5,5.1,2,138,3,0,0,technical,19136,1
780972,1.1,9.3,7,284,4,0,0,technical,23224,1
780973,7.4,9.3,5,244,5,0,0,technical,35491,1
780974,4.1,5.0,2,128,3,0,0,management,38973,1
780975,4.4,5.300000000000002,2,154,3,0,0,IT,37276,1
780976,3.7,5.6000000000000005,2,138,3,0,0,IT,21702,1
780977,1.1,8.6,6,308,4,0,0,IT,34192,1
780978,1.0,9.3,6,269,4,0,0,IT,24059,1
780979,7.0,7.4,6,136,3,0,0,IT,26590,1
780980,5.9,10.0,2,160,5,0,0,product_mng,18739,1
780981,3.8,5.300000000000002,2,138,3,0,0,product_mng,27602,1
780982,7.199999999999998,9.5,4,220,5,0,0,product_mng,15476,1
780983,7.3,10.0,5,274,5,0,0,product_mng,22492,1
780984,3.9,4.8,2,161,3,0,0,IT,30565,1
780985,8.9,8.2,5,224,6,0,0,RandD,12633,1
780986,8.9,10.0,4,260,5,0,0,RandD,20720,1
780987,1.1,7.800000000000002,6,300,4,1,0,RandD,31874,1
780988,4.3,5.6000000000000005,2,133,3,0,0,RandD,17376,1
780989,0.8999999999999999,9.3,6,308,4,0,0,RandD,33191,1
780990,8.100000000000001,9.0,5,238,6,0,0,marketing,15644,1
780991,3.7,5.300000000000002,2,126,3,0,0,sales,14713,1
780992,3.6,5.6000000000000005,2,138,3,0,0,accounting,59799,1
780993,1.1,8.5,6,299,4,0,0,support,81300,1
780994,1.0,8.5,6,254,4,0,0,technical,50490,1
780995,6.6000000000000005,4.699999999999998,7,156,2,0,0,management,85404,1
780996,3.9,4.699999999999998,2,152,3,0,0,marketing,57657,1
780997,4.4,5.1,2,146,3,0,0,marketing,99957,1
780998,1.0,8.4,6,253,4,0,0,marketing,62403,1
780999,7.9,9.4,5,227,6,0,0,sales,41958,1
781000,1.0,8.100000000000001,6,301,4,1,0,sales,40915,1
781001,5.4,9.4,6,294,3,0,0,sales,57681,1
781002,3.7,4.699999999999998,2,151,3,0,0,sales,49195,1
781003,3.7,5.699999999999998,2,128,3,0,0,sales,79483,1
781004,8.2,8.9,5,217,5,0,0,sales,113144,1
781005,4.5,5.2,2,160,3,0,0,sales,38120,1
781006,7.9,9.0,5,263,5,0,0,sales,45585,1
781007,4.2,5.6000000000000005,2,156,3,0,0,sales,52236,1
781008,1.0,8.5,6,273,4,0,0,sales,77374,1
781009,1.1,7.800000000000002,6,303,4,0,0,sales,57258,1
781010,7.4,10.0,4,253,5,0,0,sales,16239,1
781011,1.0,9.3,6,270,4,0,0,sales,39744,1
781012,7.9,10.0,4,218,5,0,0,sales,10221,1
781013,4.3,4.8,2,144,3,0,0,sales,22633,1
781014,4.1,4.699999999999998,2,154,3,0,0,sales,38320,1
781015,3.9,5.5,2,146,3,0,0,sales,22356,1
781016,1.0,9.4,6,260,4,0,0,sales,23253,1
781017,8.2,8.5,5,218,5,0,0,sales,25681,1
781018,4.1,4.6000000000000005,2,128,3,0,0,accounting,20673,1
781019,4.2,5.6000000000000005,2,128,3,0,0,accounting,10668,1
781020,7.4,8.8,4,248,6,0,0,accounting,19372,1
781021,3.8,5.699999999999998,2,152,3,1,0,hr,11552,1
781022,3.9,5.6000000000000005,2,126,3,0,0,hr,26010,1
781023,8.7,9.4,4,260,5,0,0,hr,32992,1
781024,1.0,9.0,5,263,4,0,0,hr,23988,1
781025,7.800000000000002,10.0,5,220,5,0,0,technical,14189,1
781026,1.4,7.3,7,282,5,0,0,technical,26880,1
781027,1.1,9.4,6,277,5,0,0,technical,22260,1
781028,9.1,9.4,5,257,5,0,0,technical,20412,1
781029,4.9,6.3,6,265,3,0,0,technical,26267,1
781030,3.8,4.699999999999998,2,143,3,0,0,technical,34006,1
781031,8.2,9.7,5,263,5,0,0,technical,56731,1
781032,3.8,8.8,3,154,4,0,0,technical,82729,1
781033,8.9,10.0,5,253,5,0,0,technical,53752,1
781034,1.1,7.9,6,294,4,0,0,technical,46050,1
781035,3.7,5.1,2,128,3,0,0,technical,52870,1
781036,3.8,5.0,2,153,3,0,0,support,55761,1
781037,7.800000000000002,8.7,5,256,5,0,0,support,90592,1
781038,4.1,5.1,2,127,3,0,0,support,99514,1
781039,4.1,5.1,2,137,3,0,0,support,71409,1
781040,1.1,8.299999999999999,6,295,4,0,0,support,57842,1
781041,1.1,7.9,6,281,4,0,0,support,80628,1
781042,4.3,5.699999999999998,2,131,3,1,0,support,64025,1
781043,7.5,8.6,5,237,5,0,0,support,167159,1
781044,7.4,9.9,4,276,5,0,0,support,20528,1
781045,8.5,8.5,5,267,5,0,0,support,88867,1
781046,7.3,9.2,5,266,5,0,0,support,91628,1
781047,1.0,7.9,6,294,4,0,0,technical,60486,1
781048,4.4,5.6000000000000005,2,134,3,0,0,technical,59460,1
781049,3.0,5.6000000000000005,3,309,4,1,0,technical,25490,1
781050,1.1,7.7,7,273,4,0,0,management,14741,1
781051,8.4,8.299999999999999,5,238,5,0,0,IT,11194,1
781052,7.800000000000002,9.4,5,271,6,0,0,IT,19541,1
781053,4.3,5.300000000000002,2,145,3,0,0,IT,32988,1
781054,3.6,5.5,2,152,3,0,0,IT,20103,1
781055,4.3,4.699999999999998,2,128,3,0,0,IT,37343,1
781056,4.5,4.6000000000000005,2,142,3,0,0,product_mng,13534,1
781057,7.6,9.3,5,238,5,0,0,product_mng,18712,1
